timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1316406064769,1355,Click Survey,200,OK,Success 1-13,text,true,686,1355
1316406065316,813,Click Survey,200,OK,Success 1-7,text,true,686,813
1316406065456,671,Click Survey,200,OK,Success 1-19,text,true,686,671
1316406065550,656,Click Survey,200,OK,Success 1-16,text,true,686,656
1316406065972,653,Click Survey,200,OK,Success 1-17,text,true,686,653
1316406065737,906,Click Survey,200,OK,Success 1-12,text,true,686,906
1316406065737,981,Click Survey,200,OK,Success 1-14,text,true,686,981
1316406066378,653,Click Survey,200,OK,Success 1-18,text,true,686,653
1316406066972,206,Click Survey,200,OK,Success 1-20,text,true,686,206
1316406095394,344,Click Survey,200,OK,Success 1-1,text,true,686,344
1316406096925,257,Click Survey,200,OK,Success 1-2,text,true,686,257
1316406100191,268,Click Survey,200,OK,Success 1-3,text,true,686,268
1316406103097,244,Click Survey,200,OK,Success 1-5,text,true,686,244
1316406104816,441,Click Survey,200,OK,Success 1-4,text,true,686,441
1316406110019,311,Click Survey,200,OK,Success 1-15,text,true,686,311
1316406112206,649,Click Survey,200,OK,Success 1-11,text,true,686,649
1316406115425,211,Click Survey,200,OK,Success 1-8,text,true,686,211
1316406119956,221,Click Survey,200,OK,Success 1-6,text,true,686,221
1316406120487,226,Click Survey,200,OK,Success 1-9,text,true,686,226
1316406120862,225,Click Survey,200,OK,Success 1-7,text,true,686,225
1316406124878,239,Click Survey,200,OK,Success 1-18,text,true,686,239
1316406125409,225,Click Survey,200,OK,Success 1-10,text,true,686,225
1316406125597,281,Click Survey,200,OK,Success 1-17,text,true,686,281
1316406125753,301,Click Survey,200,OK,Success 1-12,text,true,686,301
1316406127425,207,Click Survey,200,OK,Success 1-16,text,true,686,207
1316406127612,251,Click Survey,200,OK,Success 1-20,text,true,686,251
1316406127800,181,Click Survey,200,OK,Success 1-19,text,true,686,181
1316406127831,215,Click Survey,200,OK,Success 1-13,text,true,686,215
